segmento_id,punto_id,nome_linea,x_studs,z_studs
85,8,Ferrovia Asti-Genova,134519.72,102515.29
86,0,Ferrovia Asti-Genova,134108.34,102693.49
86,1,Ferrovia Asti-Genova,134062.54,102743.93
86,2,Ferrovia Asti-Genova,134023.9,102792.03
86,3,Ferrovia Asti-Genova,133973.34,102878.11
86,4,Ferrovia Asti-Genova,133946.85,102923.79
86,5,Ferrovia Asti-Genova,133924.89,102963.73
86,6,Ferrovia Asti-Genova,133918.38,102976.19
87,0,Via Granarolo,142734.52,103647.94
87,1,Via Granarolo,142750.89,103711.29
87,2,Via Granarolo,142768.12,103772.67
87,3,Via Granarolo,142794.68,103847.51
87,4,Via Granarolo,142823.54,103917.44
87,5,Via Granarolo,142851.85,103979.04
87,6,Via Granarolo,142882.4,104036.39
87,7,Via Granarolo,142907.31,104081.37
87,8,Via Granarolo,142938.11,104131.35
87,9,Via Granarolo,142968.79,104175.62
87,10,Via Granarolo,143002.89,104221.91
87,11,Via Granarolo,143040.87,104269.69
87,12,Via Granarolo,143089.92,104328.58
87,13,Via Granarolo,143468.51,104770.2
87,14,Via Granarolo,143512.42,104823.02
88,0,Galleria Facchini II,142706.2,103456.29
88,1,Galleria Facchini II,142710.07,103511.28
88,2,Galleria Facchini II,142717.99,103567.49
88,3,Galleria Facchini II,142726.31,103610.89
89,0,Via Sussidiaria,142619.27,108537.81
89,1,Via Sussidiaria,142601.23,108507.94
89,2,Via Sussidiaria,142584.84,108478.05
89,3,Via Sussidiaria,142566.69,108442.39
89,4,Via Sussidiaria,142551.08,108410.4
89,5,Via Sussidiaria,142535.82,108375.75
90,0,,157832.48,113080.79
90,1,,157900.33,113103.07
90,2,,158017.08,113145.72
91,0,,157715.7,113053.53
91,1,,157762.17,113061.21
91,2,,157801.61,113071.21
91,3,,157832.48,113080.79
92,0,,142259.33,108350.44
92,1,,142269.9,108333.28
92,2,,142277.16,108320.14
92,3,,142284.66,108304.98
92,4,,142304.75,108261.22
92,5,,142349.02,108165.47
92,6,,142366.39,108128.77
92,7,,142372.99,108113.35
92,8,,142378.66,108097.7
92,9,,142383.2,108081.99
92,10,,142386.69,108066.16
92,11,,142389.32,108048.71
92,12,,142391.15,108030.43
92,13,,142394.34,107957.85
92,14,,142395.61,107936.42
92,15,,142397.29,107917.1
92,16,,142402.03,107871.6
93,0,Via Bastioni,143084.92,105973.27
93,1,Via Bastioni,143092.85,105940.06
93,2,Via Bastioni,143110.07,105858.84
93,3,Via Bastioni,143121.25,105814.22
93,4,Via Bastioni,143134.88,105756.04
93,5,Via Bastioni,143162.73,105608.31
93,6,Via Bastioni,143174.46,105541.12
93,7,Via Bastioni,143177.42,105522.23
94,0,Ferrovia Asti-Genova,131214.72,103298.59
94,1,Ferrovia Asti-Genova,131261.38,103320.4
94,2,Ferrovia Asti-Genova,131365.94,103357.8
94,3,Ferrovia Asti-Genova,131461.5,103379.4
94,4,Ferrovia Asti-Genova,131592.18,103399.83
94,5,Ferrovia Asti-Genova,131719.94,103421.22
94,6,Ferrovia Asti-Genova,131753.64,103428.51
94,7,Ferrovia Asti-Genova,131779.49,103436.57
95,0,,146308.55,107923.73
95,1,,146329.76,107918.43
95,2,,146349.94,107914.53
95,3,,146370.59,107911.17
95,4,,146391.42,107908.49
95,5,,146412.42,107906.08
95,6,,146437.94,107903.89
95,7,,146463.36,107902.49
95,8,,146486.4,107901.5
95,9,,146508.79,107900.88
95,10,,146539.49,107899.84
95,11,,146635.96,107897.0
96,0,Galleria Rossi,153870.18,111218.81
96,1,Galleria Rossi,154114.7,111480.82
97,0,,150539.51,109694.49
97,1,,150613.68,109720.13
97,2,,150725.16,109758.68
97,3,,150869.31,109807.85
97,4,,150892.4,109815.49
97,5,,150915.99,109822.15
97,6,,150931.66,109825.91
97,7,,150969.89,109833.87
97,8,,150989.68,109837.92
97,9,,151015.42,109841.74
98,0,Galleria Goito,157422.55,113069.45
98,1,Galleria Goito,157490.36,113056.61
99,0,Ferrovia Asti-Genova,137270.48,105208.8
99,1,Ferrovia Asti-Genova,137196.38,105177.16
99,2,Ferrovia Asti-Genova,137106.46,105120.97
99,3,Ferrovia Asti-Genova,137036.25,105065.82
100,0,Ferrovia Asti-Genova,138667.31,104924.5
100,1,Ferrovia Asti-Genova,138610.55,104949.81
100,2,Ferrovia Asti-Genova,138528.35,104988.04
100,3,Ferrovia Asti-Genova,138435.62,105028.66
100,4,Ferrovia Asti-Genova,138425.91,105032.19
100,5,Ferrovia Asti-Genova,138406.88,105039.42
100,6,Ferrovia Asti-Genova,138356.99,105053.18
100,7,Ferrovia Asti-Genova,138312.85,105061.21
100,8,Ferrovia Asti-Genova,138266.92,105064.84
100,9,Ferrovia Asti-Genova,138199.32,105070.32
100,10,Ferrovia Asti-Genova,138108.82,105077.42
100,11,Ferrovia Asti-Genova,138053.92,105083.29
100,12,Ferrovia Asti-Genova,138023.83,105088.34
100,13,Ferrovia Asti-Genova,137979.91,105098.92
100,14,Ferrovia Asti-Genova,137958.46,105105.56
100,15,Ferrovia Asti-Genova,137922.82,105117.65
100,16,Ferrovia Asti-Genova,137912.79,105121.85
100,17,Ferrovia Asti-Genova,137880.7,105135.27
100,18,Ferrovia Asti-Genova,137836.73,105153.6
100,19,Ferrovia Asti-Genova,137767.72,105182.41
100,20,Ferrovia Asti-Genova,137714.49,105203.8
100,21,Ferrovia Asti-Genova,137664.25,105219.56
100,22,Ferrovia Asti-Genova,137634.99,105226.68
100,23,Ferrovia Asti-Genova,137622.53,105229.71
100,24,Ferrovia Asti-Genova,137581.37,105236.8
100,25,Ferrovia Asti-Genova,137552.43,105240.58
100,26,Ferrovia Asti-Genova,137511.61,105243.54
100,27,Ferrovia Asti-Genova,137457.64,105242.76
100,28,Ferrovia Asti-Genova,137404.67,105238.01
100,29,Ferrovia Asti-Genova,137347.06,105227.82
100,30,Ferrovia Asti-Genova,137270.48,105208.8
101,0,Ferrovia Asti-Genova,139012.2,104870.81
101,1,Ferrovia Asti-Genova,138997.08,104868.98
101,2,Ferrovia Asti-Genova,138972.48,104867.35
101,3,Ferrovia Asti-Genova,138937.62,104866.57
101,4,Ferrovia Asti-Genova,138901.93,104867.75
101,5,Ferrovia Asti-Genova,138871.16,104869.63
101,6,Ferrovia Asti-Genova,138838.73,104873.96
101,7,Ferrovia Asti-Genova,138808.04,104879.95
101,8,Ferrovia Asti-Genova,138775.39,104887.86
101,9,Ferrovia Asti-Genova,138743.67,104895.97
101,10,Ferrovia Asti-Genova,138712.77,104905.85
101,11,Ferrovia Asti-Genova,138667.31,104924.5
102,0,Ferrovia Asti-Genova,137036.25,105065.82
102,1,Ferrovia Asti-Genova,136998.74,105027.91
102,2,Ferrovia Asti-Genova,136961.05,104982.08
102,3,Ferrovia Asti-Genova,136897.9,104888.58
102,4,Ferrovia Asti-Genova,136857.79,104818.8
102,5,Ferrovia Asti-Genova,136809.12,104758.32
102,6,Ferrovia Asti-Genova,136768.67,104714.44
102,7,Ferrovia Asti-Genova,136723.34,104672.63
102,8,Ferrovia Asti-Genova,136679.52,104638.42
102,9,Ferrovia Asti-Genova,136634.1,104609.04
102,10,Ferrovia Asti-Genova,136604.72,104593.22
102,11,Ferrovia Asti-Genova,136574.55,104578.18
103,0,Ferrovia Asti-Genova,134472.33,102522.46
103,1,Ferrovia Asti-Genova,134415.0,102533.74
103,2,Ferrovia Asti-Genova,134352.73,102556.98
103,3,Ferrovia Asti-Genova,134286.94,102578.56
103,4,Ferrovia Asti-Genova,134205.7,102621.39
103,5,Ferrovia Asti-Genova,134149.97,102656.63
103,6,Ferrovia Asti-Genova,134108.34,102693.49
104,0,Ferrovia Asti-Genova,129860.72,102057.32
104,1,Ferrovia Asti-Genova,129916.93,102074.38
104,2,Ferrovia Asti-Genova,129984.47,102088.12
104,3,Ferrovia Asti-Genova,130174.14,102092.87
105,0,Ferrovia Asti-Genova,129312.11,101232.74
105,1,Ferrovia Asti-Genova,129457.65,101612.51
105,2,Ferrovia Asti-Genova,129510.03,101741.2
105,3,Ferrovia Asti-Genova,129560.12,101838.44
105,4,Ferrovia Asti-Genova,129599.1,101888.08
105,5,Ferrovia Asti-Genova,129630.37,101918.02
106,0,Ferrovia Asti-Genova,135689.47,104607.3
106,1,Ferrovia Asti-Genova,135757.66,104617.3
106,2,Ferrovia Asti-Genova,135847.05,104622.0
106,3,Ferrovia Asti-Genova,135976.42,104607.0
106,4,Ferrovia Asti-Genova,136086.3,104581.69
106,5,Ferrovia Asti-Genova,136218.88,104544.48
106,6,Ferrovia Asti-Genova,136299.83,104529.76
106,7,Ferrovia Asti-Genova,136351.48,104524.73
106,8,Ferrovia Asti-Genova,136398.82,104525.63
106,9,Ferrovia Asti-Genova,136458.33,104533.88
107,0,Ferrovia Asti-Genova,135499.2,104548.71
107,1,Ferrovia Asti-Genova,135526.5,104561.52
107,2,Ferrovia Asti-Genova,135561.04,104575.34
108,0,Ferrovia Asti-Genova,135125.34,104006.41
108,1,Ferrovia Asti-Genova,135135.49,104083.95
108,2,Ferrovia Asti-Genova,135162.41,104152.05
108,3,Ferrovia Asti-Genova,135288.59,104362.28
108,4,Ferrovia Asti-Genova,135346.68,104437.38
108,5,Ferrovia Asti-Genova,135398.16,104487.33
108,6,Ferrovia Asti-Genova,135468.39,104532.79
109,0,,138656.35,107298.64
109,1,,138644.95,107294.31
109,2,,138636.41,107290.95
109,3,,138588.27,107271.98
109,4,,138564.66,107264.27
109,5,,138548.75,107260.39
109,6,,138535.65,107257.4
109,7,,138522.46,107253.13
109,8,,138507.11,107247.53
109,9,,138282.94,107160.43
109,10,,138261.58,107152.57
109,11,,138240.79,107145.68
109,12,,138217.26,107139.44
109,13,,138129.03,107118.75
109,14,,138105.47,107113.08
109,15,,138088.51,107107.96
109,16,,138067.3,107101.39
109,17,,138043.89,107093.21
109,18,,137835.99,107009.99
109,19,,137794.78,106991.06
110,0,Ferrovia Torino-Genova,149855.23,76849.62
110,1,Ferrovia Torino-Genova,149117.94,77921.19
111,0,Galleria Facchini I,142672.31,103436.67
111,1,Galleria Facchini I,142662.74,103650.55
112,0,Via Granarolo,142697.66,103257.31
112,1,Via Granarolo,142699.78,103350.49
112,2,Via Granarolo,142706.2,103456.29
113,0,Ferrovia Succursale dei Giovi,142679.53,103275.09
113,1,Ferrovia Succursale dei Giovi,142672.31,103436.67
114,0,,146802.45,107876.83
114,1,,146783.66,107875.36
114,2,,146765.51,107874.49
114,3,,146742.14,107873.94
114,4,,146715.98,107874.32
114,5,,146635.74,107876.06
115,0,Ferrovia Asti-Genova,135231.46,103235.32
115,1,Ferrovia Asti-Genova,135229.98,103188.04
115,2,Ferrovia Asti-Genova,135212.83,103125.52
115,3,Ferrovia Asti-Genova,135190.22,103080.18
115,4,Ferrovia Asti-Genova,135147.69,103016.78
115,5,Ferrovia Asti-Genova,134952.16,102677.67
115,6,Ferrovia Asti-Genova,134912.16,102631.11
115,7,Ferrovia Asti-Genova,134868.68,102593.11
115,8,Ferrovia Asti-Genova,134829.53,102571.75
116,0,Ferrovia Asti-Genova,131036.0,103151.9
116,1,Ferrovia Asti-Genova,131067.02,103185.58
116,2,Ferrovia Asti-Genova,131099.68,103216.09
116,3,Ferrovia Asti-Genova,131131.38,103244.17
116,4,Ferrovia Asti-Genova,131174.25,103274.76
116,5,Ferrovia Asti-Genova,131195.26,103287.85
116,6,Ferrovia Asti-Genova,131214.72,103298.59
117,0,Ferrovia Asti-Genova,129630.37,101918.02
117,1,Ferrovia Asti-Genova,129673.23,101955.76
117,2,Ferrovia Asti-Genova,129718.38,101986.72
117,3,Ferrovia Asti-Genova,129768.92,102016.34
117,4,Ferrovia Asti-Genova,129813.54,102037.16
117,5,Ferrovia Asti-Genova,129860.72,102057.32
118,0,,112933.45,29899.78
118,1,,113045.86,30044.88
118,2,,113094.59,30108.27
118,3,,113149.87,30178.36
118,4,,113184.74,30223.65
118,5,,113220.68,30268.09
118,6,,113270.14,30325.46
118,7,,113325.7,30380.97
118,8,,113380.77,30433.01
118,9,,113442.38,30480.88
118,10,,113503.17,30525.2
118,11,,113563.32,30561.98
118,12,,113634.33,30600.96
118,13,,113701.3,30632.27
118,14,,113770.51,30659.52
118,15,,113830.0,30679.84
118,16,,113903.12,30701.23
118,17,,113983.84,30720.36
118,18,,114052.25,30732.07
118,19,,114119.7,30742.0
118,20,,114189.49,30747.1
118,21,,114263.03,30749.95
118,22,,114317.73,30749.66
119,0,Ferrovia Asti-Genova,128834.45,100702.15
119,1,Ferrovia Asti-Genova,128820.63,100698.22
119,2,Ferrovia Asti-Genova,128801.16,100693.45
119,3,Ferrovia Asti-Genova,128766.28,100686.12
119,4,Ferrovia Asti-Genova,128735.41,100681.06
119,5,Ferrovia Asti-Genova,128703.43,100676.94
119,6,Ferrovia Asti-Genova,128671.36,100675.25
119,7,Ferrovia Asti-Genova,128638.38,100674.68
119,8,Ferrovia Asti-Genova,128605.3,100675.52
119,9,Ferrovia Asti-Genova,128572.41,100678.6
119,10,Ferrovia Asti-Genova,128540.39,100682.38
119,11,Ferrovia Asti-Genova,128504.57,100688.72
119,12,Ferrovia Asti-Genova,128465.22,100699.14
119,13,Ferrovia Asti-Genova,128424.82,100713.22
119,14,Ferrovia Asti-Genova,128374.15,100733.77
119,15,Ferrovia Asti-Genova,128303.35,100769.25
119,16,Ferrovia Asti-Genova,128217.34,100819.15
120,0,Ferrovia Asti-Genova,136574.55,104578.18
120,1,Ferrovia Asti-Genova,136549.56,104566.66
120,2,Ferrovia Asti-Genova,136516.71,104553.36
121,0,Ferrovia Asti-Genova,136516.71,104553.36
121,1,Ferrovia Asti-Genova,136496.83,104546.29
121,2,Ferrovia Asti-Genova,136458.33,104533.88
122,0,Ferrovia Asti-Nizza Monferrato,65987.55,40742.78
122,1,Ferrovia Asti-Nizza Monferrato,66069.36,40787.25
122,2,Ferrovia Asti-Nizza Monferrato,66112.88,40810.13
122,3,Ferrovia Asti-Nizza Monferrato,66208.36,40862.83
122,4,Ferrovia Asti-Nizza Monferrato,66303.47,40914.63
122,5,Ferrovia Asti-Nizza Monferrato,66372.13,40952.46
122,6,Ferrovia Asti-Nizza Monferrato,66444.15,40990.57
122,7,Ferrovia Asti-Nizza Monferrato,66578.35,41063.01
122,8,Ferrovia Asti-Nizza Monferrato,66689.1,41122.88
122,9,Ferrovia Asti-Nizza Monferrato,66796.58,41181.69
122,10,Ferrovia Asti-Nizza Monferrato,66904.66,41241.18
122,11,Ferrovia Asti-Nizza Monferrato,67060.18,41325.1
123,0,Ferrovia Asti-Genova,87504.16,49361.83
123,1,Ferrovia Asti-Genova,87579.66,49358.1
123,2,Ferrovia Asti-Genova,87631.86,49360.23
123,3,Ferrovia Asti-Genova,87694.26,49369.06
123,4,Ferrovia Asti-Genova,87760.62,49385.58
123,5,Ferrovia Asti-Genova,87793.33,49401.07
123,6,Ferrovia Asti-Genova,87821.67,49416.57
123,7,Ferrovia Asti-Genova,87874.08,49452.71
123,8,Ferrovia Asti-Genova,88104.25,49641.74
124,0,Ferrovia Asti-Genova,88104.25,49641.74
124,1,Ferrovia Asti-Genova,88193.22,49707.15
124,2,Ferrovia Asti-Genova,88229.89,49735.08
124,3,Ferrovia Asti-Genova,88251.04,49750.15
124,4,Ferrovia Asti-Genova,88290.87,49775.1
124,5,Ferrovia Asti-Genova,88333.78,49797.36
124,6,Ferrovia Asti-Genova,88369.05,49812.53
124,7,Ferrovia Asti-Genova,88395.85,49823.53
124,8,Ferrovia Asti-Genova,88441.33,49837.6
124,9,Ferrovia Asti-Genova,88479.09,49846.83
124,10,Ferrovia Asti-Genova,88512.86,49853.29
124,11,Ferrovia Asti-Genova,88554.21,49858.49
124,12,Ferrovia Asti-Genova,88623.76,49863.12
124,13,Ferrovia Asti-Genova,88883.26,49874.14
124,14,Ferrovia Asti-Genova,88942.8,49877.1
124,15,Ferrovia Asti-Genova,89165.79,49888.16
124,16,Ferrovia Asti-Genova,89223.26,49889.31
124,17,Ferrovia Asti-Genova,89288.4,49897.17
124,18,Ferrovia Asti-Genova,89347.5,49910.23
124,19,Ferrovia Asti-Genova,89399.81,49926.29
124,20,Ferrovia Asti-Genova,89474.83,49956.81
124,21,Ferrovia Asti-Genova,89551.74,49997.14
124,22,Ferrovia Asti-Genova,89645.17,50042.28
124,23,Ferrovia Asti-Genova,89679.88,50059.57
124,24,Ferrovia Asti-Genova,89733.93,50086.13
124,25,Ferrovia Asti-Genova,89828.06,50131.72
124,26,Ferrovia Asti-Genova,89956.49,50197.92
124,27,Ferrovia Asti-Genova,90153.16,50293.4
124,28,Ferrovia Asti-Genova,90198.35,50316.95
124,29,Ferrovia Asti-Genova,90240.9,50341.95
124,30,Ferrovia Asti-Genova,90294.27,50380.0
124,31,Ferrovia Asti-Genova,90330.58,50411.34
124,32,Ferrovia Asti-Genova,90376.95,50453.85
124,33,Ferrovia Asti-Genova,90406.18,50490.0
124,34,Ferrovia Asti-Genova,90436.04,50528.4
124,35,Ferrovia Asti-Genova,90459.03,50567.87
124,36,Ferrovia Asti-Genova,90494.13,50632.12
124,37,Ferrovia Asti-Genova,90508.27,50665.44
124,38,Ferrovia Asti-Genova,90523.38,50706.95
124,39,Ferrovia Asti-Genova,90535.95,50753.93
124,40,Ferrovia Asti-Genova,90545.13,50797.2
124,41,Ferrovia Asti-Genova,90551.65,50851.53
124,42,Ferrovia Asti-Genova,90553.61,50914.22
124,43,Ferrovia Asti-Genova,90551.85,50971.8
124,44,Ferrovia Asti-Genova,90548.49,51009.72
124,45,Ferrovia Asti-Genova,90541.29,51053.15
124,46,Ferrovia Asti-Genova,90531.52,51094.41
124,47,Ferrovia Asti-Genova,90520.57,51131.17
124,48,Ferrovia Asti-Genova,90506.5,51167.33
124,49,Ferrovia Asti-Genova,90492.82,51197.0
124,50,Ferrovia Asti-Genova,90490.3,51201.75
124,51,Ferrovia Asti-Genova,90467.98,51243.96
124,52,Ferrovia Asti-Genova,90440.03,51288.15
124,53,Ferrovia Asti-Genova,90410.9,51329.16
124,54,Ferrovia Asti-Genova,90348.43,51405.14
124,55,Ferrovia Asti-Genova,90294.0,51466.99
124,56,Ferrovia Asti-Genova,90253.43,51510.57
124,57,Ferrovia Asti-Genova,90201.76,51560.75
124,58,Ferrovia Asti-Genova,90142.39,51606.81
124,59,Ferrovia Asti-Genova,90069.5,51649.49
124,60,Ferrovia Asti-Genova,89969.3,51695.38
124,61,Ferrovia Asti-Genova,89889.99,51730.23
124,62,Ferrovia Asti-Genova,89816.31,51768.97
124,63,Ferrovia Asti-Genova,89767.18,51801.6
124,64,Ferrovia Asti-Genova,89711.25,51848.31
124,65,Ferrovia Asti-Genova,89654.89,51908.6
124,66,Ferrovia Asti-Genova,89616.36,51959.92
124,67,Ferrovia Asti-Genova,89575.71,52024.07
124,68,Ferrovia Asti-Genova,89465.68,52238.87
124,69,Ferrovia Asti-Genova,89400.07,52365.34
124,70,Ferrovia Asti-Genova,89367.31,52416.99
124,71,Ferrovia Asti-Genova,89338.79,52456.92
124,72,Ferrovia Asti-Genova,89306.51,52493.5
124,73,Ferrovia Asti-Genova,89250.37,52559.55
124,74,Ferrovia Asti-Genova,89187.32,52624.3
124,75,Ferrovia Asti-Genova,89108.68,52710.2
124,76,Ferrovia Asti-Genova,89065.29,52780.41
124,77,Ferrovia Asti-Genova,88922.93,53008.09
124,78,Ferrovia Asti-Genova,88891.07,53072.84
124,79,Ferrovia Asti-Genova,88869.37,53123.97
124,80,Ferrovia Asti-Genova,88853.77,53177.14
124,81,Ferrovia Asti-Genova,88848.35,53215.99
124,82,Ferrovia Asti-Genova,88839.54,53284.85
124,83,Ferrovia Asti-Genova,88838.18,53355.06
124,84,Ferrovia Asti-Genova,88845.65,53435.5
124,85,Ferrovia Asti-Genova,88857.84,53552.31
125,0,Ferrovia Asti-Nizza Monferrato,67060.18,41325.1
125,1,Ferrovia Asti-Nizza Monferrato,67092.73,41342.86
126,0,Ferrovia Asti-Nizza Monferrato,67092.73,41342.86
126,1,Ferrovia Asti-Nizza Monferrato,67188.04,41395.31
126,2,Ferrovia Asti-Nizza Monferrato,67257.2,41432.48
126,3,Ferrovia Asti-Nizza Monferrato,67300.43,41455.72
126,4,Ferrovia Asti-Nizza Monferrato,67357.4,41487.88
126,5,Ferrovia Asti-Nizza Monferrato,67403.35,41517.19
126,6,Ferrovia Asti-Nizza Monferrato,67471.18,41566.61
126,7,Ferrovia Asti-Nizza Monferrato,67515.83,41605.71
126,8,Ferrovia Asti-Nizza Monferrato,67549.43,41638.56
126,9,Ferrovia Asti-Nizza Monferrato,67590.41,41683.1
126,10,Ferrovia Asti-Nizza Monferrato,67623.41,41721.76
126,11,Ferrovia Asti-Nizza Monferrato,67646.56,41752.74
126,12,Ferrovia Asti-Nizza Monferrato,67669.82,41787.49
126,13,Ferrovia Asti-Nizza Monferrato,67686.41,41813.88
126,14,Ferrovia Asti-Nizza Monferrato,67709.83,41853.29
126,15,Ferrovia Asti-Nizza Monferrato,67735.85,41902.44
126,16,Ferrovia Asti-Nizza Monferrato,67757.4,41949.6
126,17,Ferrovia Asti-Nizza Monferrato,67777.09,41999.14
126,18,Ferrovia Asti-Nizza Monferrato,67792.65,42046.09
126,19,Ferrovia Asti-Nizza Monferrato,67805.42,42094.84
126,20,Ferrovia Asti-Nizza Monferrato,67815.72,42145.47
126,21,Ferrovia Asti-Nizza Monferrato,67824.45,42197.05
126,22,Ferrovia Asti-Nizza Monferrato,67830.18,42246.28
126,23,Ferrovia Asti-Nizza Monferrato,67835.37,42298.25
126,24,Ferrovia Asti-Nizza Monferrato,67842.47,42363.96
127,0,Ferrovia Asti-Genova,99988.95,67916.67
127,1,Ferrovia Asti-Genova,100108.04,67928.29
127,2,Ferrovia Asti-Genova,100172.56,67931.99
127,3,Ferrovia Asti-Genova,100234.4,67941.9
127,4,Ferrovia Asti-Genova,100285.94,67954.4
127,5,Ferrovia Asti-Genova,100333.06,67969.43
127,6,Ferrovia Asti-Genova,100406.33,67995.89
127,7,Ferrovia Asti-Genova,100510.44,68033.91
127,8,Ferrovia Asti-Genova,100572.05,68053.17
127,9,Ferrovia Asti-Genova,100623.63,68064.98
127,10,Ferrovia Asti-Genova,100725.56,68079.28
127,11,Ferrovia Asti-Genova,100808.68,68087.16
127,12,Ferrovia Asti-Genova,100892.96,68105.82
127,13,Ferrovia Asti-Genova,100974.26,68132.01
128,0,Ferrovia Asti-Genova,98229.72,67612.23
128,1,Ferrovia Asti-Genova,98497.82,67620.2
128,2,Ferrovia Asti-Genova,99067.84,67700.35
128,3,Ferrovia Asti-Genova,99855.55,67899.98
128,4,Ferrovia Asti-Genova,99988.95,67916.67
129,0,Ferrovia Asti-Genova,84380.69,47413.32
129,1,Ferrovia Asti-Genova,84425.86,47431.78
129,2,Ferrovia Asti-Genova,84469.77,47447.7
129,3,Ferrovia Asti-Genova,84521.3,47464.98
129,4,Ferrovia Asti-Genova,84561.43,47475.88
129,5,Ferrovia Asti-Genova,84630.26,47492.59
129,6,Ferrovia Asti-Genova,84725.07,47510.42
129,7,Ferrovia Asti-Genova,84817.34,47525.71
129,8,Ferrovia Asti-Genova,84847.49,47533.67
129,9,Ferrovia Asti-Genova,84882.08,47545.44
130,0,Ferrovia Asti-Genova,84882.08,47545.44
130,1,Ferrovia Asti-Genova,84938.33,47567.82
130,2,Ferrovia Asti-Genova,85175.84,47675.28
130,3,Ferrovia Asti-Genova,85332.73,47746.64
130,4,Ferrovia Asti-Genova,85484.4,47816.47
130,5,Ferrovia Asti-Genova,85659.0,47895.79
130,6,Ferrovia Asti-Genova,85722.29,47927.99
130,7,Ferrovia Asti-Genova,85775.43,47958.86
130,8,Ferrovia Asti-Genova,85819.48,47989.05
130,9,Ferrovia Asti-Genova,85866.16,48029.47
130,10,Ferrovia Asti-Genova,85908.19,48072.44
130,11,Ferrovia Asti-Genova,85953.96,48131.86
130,12,Ferrovia Asti-Genova,85994.86,48188.98
130,13,Ferrovia Asti-Genova,86175.25,48459.62
130,14,Ferrovia Asti-Genova,86601.39,49092.83
130,15,Ferrovia Asti-Genova,86643.57,49151.33
130,16,Ferrovia Asti-Genova,86686.6,49203.05
